entity_id,source,source_id,pref_label_fr,pref_label_en,alt_labels_fr,alt_labels_en,description_fr,description_en,esco_skill_type,esco_reuse_level,hard_soft_provisional,hard_soft_method,it_subtype
SKL_0dd7f35929a5,ESCO,1973c966-f236-40c9-b2d4-5d71a89019be,utiliser un logiciel de tableur,,,,"Utiliser des outils logiciels pour créer et modifier des données tabulaires pour effectuer des calculs mathématiques, organiser des données et des informations, créer des diagrammes basés sur les données et les récupérer.",,skill/competence,cross-sector,hard,esco_skillcompetence_default,donnees_bdd
SKL_6e06692ca9dc,ESCO,a4e31589-3632-4926-91d0-15b889c90b9b,IBM WebSphere,,,,Le serveur d’applications IBM WebSphere fournit des environnements d’exécution Java EE flexibles et sûrs pour prendre en charge l’infrastructure de l’application et les déploiements et de l’application.,,knowledge,sector-specific,hard,esco_knowledge_pillar,developpement_conception
SKL_d5ad7b48e431,ESCO,1859883d-c047-4fe1-8e74-7bb4385d6ad2,appliquer des techniques d’imagerie 3D,,,,"Mettre en œuvre diverses techniques telles que la sculpture numérique, la modélisation de courbes et la numérisation 3D pour créer, éditer, conserver et utiliser des images 3D, telles que les nuages de points, les graphiques vectoriels 3D et les formes de surface 3D.",,skill/competence,sector-specific,hard,esco_skillcompetence_default,autre_hard
SKL_0d11c1c4ba27,ESCO,da042121-959d-451b-b4d0-3bbf07c1bc67,analyser les besoins en bande passante réseau,,contrôler les besoins en bande passante réseau | mesurer les besoins en bande passante réseau | analyser les besoins en bande passante | gérer et optimiser l’utilisation de la bande passante | analyser les besoins en bande passante du réseau | superviser les besoins en bande passante réseau,,Examiner les besoins en matière de capacité de transmission d'un réseau informatique ou d'un autre système de télécommunication.,,skill/competence,sector-specific,hard,esco_skillcompetence_default,autre_hard
SKL_179834b0ac6e,ESCO,557e9247-1a2d-4497-aa7f-0cded7768da1,Aircrack (outil de test d’intrusion),,,,"Le programme Aircrack est un programme de craquage qui récupère les clés 802.11 WEP et WPA-PSK, en faisant plusieurs attaques de réseau telles que FMS, KoreK et PTW.",,knowledge,sector-specific,hard,esco_knowledge_pillar,developpement_conception
SKL_c9ce5d8cbc63,ESCO,5ef0c719-5bcb-49f8-b8eb-824388225333,utiliser la programmation de scripts,,,,"Utiliser des outils TIC spécialisés pour créer un code informatique interprété par les environnements d’exécution correspondants afin d’étendre les applications et d’automatiser les opérations informatiques courantes. Utiliser des langages de programmation compatibles avec cette méthode, tels qu’Unix Shell scripts, JavaScript, Python et Ruby.",,skill/competence,sector-specific,hard,esco_skillcompetence_default,programmation
SKL_252e8dfa3dbf,ESCO,1423df2a-8d84-4c70-874b-2762eda88694,communiquer dans les services de la circulation aérienne,,,,Veiller à la mise en œuvre d’une communication efficace entre les services de trafic aérien (ATS) au niveau des aires de trafic aéroportuaires. Respecter les procédures au sein du réseau. 	,,skill/competence,sector-specific,hard,esco_skillcompetence_default,autre_hard
SKL_fe3854279608,ESCO,3140d979-2d6a-4c10-add9-f7091103829f,créer un concept de jeu numérique,,,,"Développer et communiquer tous les aspects de la vision globale du jeu. Communiquer et collaborer avec le personnel technique, les équipes artistiques et de conception afin de mettre en œuvre la vision du jeu.",,skill/competence,occupation-specific,hard,esco_skillcompetence_default,developpement_conception
SKL_a56b1ef6f421,ESCO,f88002a8-6355-4d33-9496-285c166ff375,consommation électrique des TIC,,,,"La consommation d’énergie et les types de modèles de logiciels, ainsi que les éléments matériels.",,knowledge,sector-specific,hard,esco_knowledge_pillar,autre_hard
SKL_c1394cfd59bd,ESCO,3be6b84a-fa78-42b9-a8df-150cdb40b9d7,politique de qualité des TIC,,,,"La politique de qualité de l’organisation et ses objectifs, le niveau acceptable de qualité et les techniques permettant de la mesurer, ses aspects juridiques et les devoirs de certains services spécifiques pour assurer la qualité.",,knowledge,sector-specific,hard,esco_knowledge_pillar,autre_hard
SKL_62237838ecde,ESCO,eb3aa8c1-fb14-47b4-a352-b7975abd2480,reproduire les problèmes du logiciel client,,,,Utiliser des outils spécialisés pour reproduire et analyser les conditions à l'origine de l'ensemble des états logiciels ou des sorties signalés par le client afin d'apporter des solutions adéquates.,,skill/competence,sector-specific,hard,esco_skillcompetence_default,autre_hard
SKL_027b4b2aa1a9,ESCO,c4b626c1-e71c-44ec-9f88-042766f37fcc,convivialité de l’application,,pratiques d’ingénierie du logiciel | utilisabilité de l’application | ergonomie informatique | convivialité du logiciel | usabilité de l’application | ergonomie de l’application,,"Le processus permettant de définir et de mesurer l’aptitude, l’efficacité, l’utilité et la facilité d’utilisation d’une application logicielle.",,knowledge,sector-specific,hard,esco_knowledge_pillar,developpement_conception
SKL_1f6b52c0fcf7,ESCO,a47d194d-0ffd-4aaa-b695-fbbe0255000e,concevoir un système d’information,,concevoir un système de TIC | mettre en place un système d’information | créer un système d’information | concevoir un système informatique | concevoir un système informatisé | concevoir un SI,,"Définir l’architecture, la composition, les composants, les modules, les interfaces et les données pour les systèmes d’information intégrés (matériels, logiciels et réseaux), sur la base des exigences et des spécifications du système.",,skill/competence,sector-specific,hard,esco_skillcompetence_default,developpement_conception
SKL_e681e8b852a4,ESCO,bec4359e-cb92-468f-a997-8fb28e32fba9,méthodes de gestion de projets TIC,,méthodes de gestion des projets TIC | méthode de développement logiciel  méthode structurée | prince2 | méthodes de gestion de projet TIC | logiciel de gestion de projet | méthodes de gestion de projets consacrés aux TIC | scrum,,"Les méthodologies ou modèles de planification, de gestion et de supervision des ressources TIC en vue d’atteindre des objectifs spécifiques, tels que les méthodes «Waterfall», «Incremental», «V-model», «Scrum» ou «Agile», et l’utilisation des outils TIC de gestion de projet.",,knowledge,sector-specific,hard,esco_knowledge_pillar,autre_hard
SKL_a4917fa3f867,ESCO,501537a7-9d63-491d-ae02-09f04767ff1e,vecteurs d’attaque,,menaces pour la cybersécurité | menaces à la cybersécurité | menaces à la sécurité des TIC | menaces pour la sécurité de l'information,,"Voies ou méthodes utilisées par les acteurs de menaces pour exploiter les vulnérabilités des réseaux ou systèmes d’information d’une organisation concrète, avec une incidence sur leur disponibilité, leur intégrité et leur confidentialité. Les vecteurs d’attaque peuvent inclure des tactiques d’ingénierie sociale telles que l’hameçonnage ou le faux-semblant, des failles techniques comme des injections SQL ou encore des attaques par débordement de la mémoire tampon.",,knowledge,sector-specific,hard,esco_knowledge_pillar,autre_hard
SKL_056d3e37266e,ESCO,7369f779-4b71-4aab-8836-48b69c676eec,administrer un système de gestion de bases de données relationnelles,,,,"Extraire, stocker et vérifier les informations à l’aide de systèmes de gestion de bases de données fondés sur le modèle de base de données relationnelle, qui transforment les données en tableurs, comme Oracle Database, Microsoft SQL Server et MySQL. 	",,skill/competence,sector-specific,hard,esco_skillcompetence_default,donnees_bdd
SKL_57820393d1d6,ESCO,81633a44-f1db-4a01-a940-804c6905e330,utiliser un logiciel de traitement de texte,,,,"Utiliser des applications logicielles pour la composition, la modification, la mise en forme et l’impression de tout type de matériel écrit.",,skill/competence,cross-sector,hard,esco_skillcompetence_default,autre_hard
SKL_b58c863e0dfe,ESCO,cb1b0777-0388-4b01-a0cf-7c6bbfbbd61d,analyser le processus de développement d’une organisation,,,,"Juger, revoir et décider des directives des processus d’innovation et de développement au sein d’une organisation afin d’améliorer l’efficacité et de réduire les coûts.",,skill/competence,sector-specific,hard,esco_skillcompetence_default,autre_hard
SKL_61058691b0ef,ESCO,dcdd5ddf-82a6-4ac3-8edc-d4b23cae9a88,VBScript,,,,"Les techniques et les principes du développement de logiciels, tels que l’analyse, les algorithmes, le codage, les essais et la compilation des paradigmes de programmation dans VBScript.",,knowledge,sector-specific,hard,esco_knowledge_pillar,developpement_conception
SKL_b6cffaebb42f,ESCO,af313ba1-a39e-49ac-99ec-94630fbe4f7f,développer des exploits,,,,Créer et tester des exploits logiciels dans un environnement contrôlé afin de détecter et de vérifier les failles du système ou les vulnérabilités.,,skill/competence,sector-specific,hard,esco_skillcompetence_default,programmation
SKL_de055ba807c1,ESCO,c7d24594-0c11-4b27-9039-fe0bb903da8e,LINQ,,,,Le langage informatique LINQ est un langage d’interrogation pour la récupération d’informations provenant d’une base de données et de documents contenant les informations nécessaires. Il est développé par Microsoft.,,knowledge,sector-specific,hard,esco_knowledge_pillar,developpement_conception
SKL_92c7bf31c854,ESCO,9531fe02-1e1f-4a36-95f7-a76a77cd4b8d,consulter les clients d'une entreprise,,,,"Communiquer avec les clients d’une d’entreprise ou d’un projet d’entreprise afin d’introduire de nouvelles idées, d’obtenir un retour d’information et de trouver des solutions aux problèmes.",,skill/competence,sector-specific,hard,esco_skillcompetence_default,autre_hard
SKL_26e38c8d0849,ESCO,c062bab3-3ea0-4291-9220-a2d8fef4bead,SQL Server,,,,"Le logiciel SQL Server est un outil de création, de mise à jour et de gestion des bases de données développé par la société logiciel Microsoft.",,knowledge,sector-specific,hard,esco_knowledge_pillar,langage_ou_techno_nommee
SKL_99c6f04ac23c,ESCO,0d168770-4d9c-4096-b048-a6577818d306,Apache Maven,,,,"L’outil Apache Maven est un logiciel destiné à l’identification de la configuration, au contrôle, à la consignation des états des configurations et à l’audit du logiciel pendant son développement et sa maintenance.",,knowledge,sector-specific,hard,esco_knowledge_pillar,developpement_conception
SKL_f61b0071c4b6,ESCO,4339176e-3acd-4f7f-a5d9-445bee3d23f2,mathématiques,,l'étude des mathématiques | matières mathématiques | modélisation solide | domaine des mathématiques | étude des mathématiques,,"Les mathématiques sont l’étude de sujets tels que la quantité, la structure, l’espace et le changement. Elles comprennent l’identification des modèles et la formulation de nouvelles conjectures qui en découle. Les mathématiciens et mathématiciennes s’efforcent de prouver la véracité ou la fausseté de ces conjectures. Il existe de nombreux domaines des mathématiques, dont certains sont largement utilisés pour des applications pratiques.",,knowledge,cross-sector,hard,esco_knowledge_pillar,autre_hard
SKL_7c9445cdf809,ESCO,49f85a99-086c-45b6-a6fa-eb90305af7b1,Chef (outils de gestion de configuration logicielle),,,,"L’outil Chef est un logiciel qui permet l’identification, le contrôle et l’automatisation de la configuration d’une infrastructure afin de faciliter le déploiement des applications.",,knowledge,sector-specific,hard,esco_knowledge_pillar,developpement_conception
SKL_a07847cd27d5,ESCO,6360a934-cc87-4954-9656-b32db20592e3,analyse quantitative,,analyse de données quantitatives | analyse quantitative des données,,La technique consistant à utiliser les techniques statistiques et mathématiques de modélisation et de mesure pour représenter une réalité spécifique à travers les nombres. 	,,knowledge,cross-sector,hard,esco_knowledge_pillar,autre_hard
SKL_2dbc3a7582b5,ESCO,7f2afce6-e98b-4bbe-8441-d52b45e28ab8,réglementation en matière de télécommunications,,code des communications électroniques,,"Ensemble de règles visant à protéger les consommateurs de télécommunications, en garantissant des normes élevées en matière de services de communication tels qu’un accès équivalent et abordable, la connectivité, la transparence des contrats ou la sécurité contre les logiciels malveillants. La réglementation couvre les services en ligne et les services traditionnels. 	",,knowledge,sector-specific,hard,esco_knowledge_pillar,autre_hard
