entity_id,entity_kind,unified_id,label_en,qid,wikidata_url,wd_label,wd_description,instance_of,match_method,confidence
USKL_9b4e0e323653,skill,USKL_9b4e0e323653,GeoServer,Q1502779,https://www.wikidata.org/wiki/Q1502779,GeoServer,,,exact,high
USKL_32f109797a9c,skill,USKL_32f109797a9c,Geoinformatics,Q15757364,https://www.wikidata.org/wiki/Q15757364,Geoinformatics,,,exact,high
USKL_7fab87d64b78,skill,USKL_7fab87d64b78,Geonames,Q65923914,https://www.wikidata.org/wiki/Q65923914,Geonames,,,exact,high
USKL_29fea8adce24,skill,USKL_29fea8adce24,Gitorious,Q5565140,https://www.wikidata.org/wiki/Q5565140,Gitorious,,,exact,high
USKL_0cadeecafc9e,skill,USKL_0cadeecafc9e,Global File System,Q5486715,https://www.wikidata.org/wiki/Q5486715,Global File System,,,exact,high
USKL_4bb808e5224b,skill,USKL_4bb808e5224b,Global Mapper,Q4039494,https://www.wikidata.org/wiki/Q4039494,Global Mapper,,,exact,high
USKL_bd3d490848f8,skill,USKL_bd3d490848f8,GlusterFS,Q830550,https://www.wikidata.org/wiki/Q830550,GlusterFS,,,exact,high
USKL_37e83f2c0923,skill,USKL_37e83f2c0923,GoToAssist,Q5574647,https://www.wikidata.org/wiki/Q5574647,GoToAssist,,,exact,high
USKL_1b7875973011,skill,USKL_1b7875973011,Google APIs,Q5583797,https://www.wikidata.org/wiki/Q5583797,Google APIs,,,exact,high
USKL_bae9cfefba5c,skill,USKL_bae9cfefba5c,Google Alerts,Q2067785,https://www.wikidata.org/wiki/Q2067785,Google Alerts,,,exact,high
USKL_dea382385f73,skill,USKL_dea382385f73,Google Apps Script,Q5583799,https://www.wikidata.org/wiki/Q5583799,Google Apps Script,,,exact,high
USKL_de41ce793b47,skill,USKL_de41ce793b47,Google AutoML,Q59902830,https://www.wikidata.org/wiki/Q59902830,Google AutoML,,,exact,high
USKL_6afa846ba08c,skill,USKL_6afa846ba08c,Google Closure Tools,Q79554,https://www.wikidata.org/wiki/Q79554,Google Closure Tools,,,exact,high
USKL_c5c4825b0bf6,skill,USKL_c5c4825b0bf6,Google Cloud,Q5583815,https://www.wikidata.org/wiki/Q5583815,Google Cloud,,,exact,high
USKL_5dcc054333d4,skill,USKL_5dcc054333d4,Google Cloud Messaging,Q5583818,https://www.wikidata.org/wiki/Q5583818,Google Cloud Messaging,,,exact,high
USKL_80fe5403ad1a,skill,USKL_80fe5403ad1a,Google Code,Q10507565,https://www.wikidata.org/wiki/Q10507565,Google Code,,,exact,high
USKL_d1a4c560d007,skill,USKL_d1a4c560d007,Google Earth,Q42274,https://www.wikidata.org/wiki/Q42274,Google Earth,,,exact,high
USKL_ffa2c8bafa88,skill,USKL_ffa2c8bafa88,Google Groups,Q840820,https://www.wikidata.org/wiki/Q840820,Google Groups,,,exact,high
USKL_355a8fb12919,skill,USKL_355a8fb12919,Google Guice,Q1537677,https://www.wikidata.org/wiki/Q1537677,Google Guice,,,exact,high
USKL_ea0f03e8ee19,skill,USKL_ea0f03e8ee19,Google Home,Q125464114,https://www.wikidata.org/wiki/Q125464114,Google Home,,,exact,high
USKL_1aca66410fa9,skill,USKL_1aca66410fa9,Google Kubernetes Engine,Q59848767,https://www.wikidata.org/wiki/Q59848767,Google Kubernetes Engine,,,exact,high
USKL_f3632e7965d5,skill,USKL_f3632e7965d5,Google Play,Q79576,https://www.wikidata.org/wiki/Q79576,Google Play,,,exact,high
USKL_ec739cabe4cc,skill,USKL_ec739cabe4cc,Google Search Appliance,Q3306623,https://www.wikidata.org/wiki/Q3306623,Google Search Appliance,,,exact,high
USKL_d59d0bc77e4f,skill,USKL_d59d0bc77e4f,Google Cloud Storage,Q4605228,https://www.wikidata.org/wiki/Q4605228,Google Cloud Storage,,,exact,high
USKL_674c58a3ab30,skill,USKL_674c58a3ab30,Google Voice,Q51712,https://www.wikidata.org/wiki/Q51712,Google Voice,,,exact,high
USKL_53c7aaea5753,skill,USKL_53c7aaea5753,Gprof,Q3112910,https://www.wikidata.org/wiki/Q3112910,GNU profiler,,,alias,medium
USKL_3e3f0f97ca24,skill,USKL_3e3f0f97ca24,GraphDB,Q58425577,https://www.wikidata.org/wiki/Q58425577,Ontotext GraphDB,,,alias,medium
USKL_e6c52c24cadc,skill,USKL_e6c52c24cadc,Graphics Device Interface,Q1046656,https://www.wikidata.org/wiki/Q1046656,Graphics Device Interface,,,exact,high
USKL_205d6bf0a083,skill,USKL_205d6bf0a083,Graphite,Q1027984,https://www.wikidata.org/wiki/Q1027984,Graphite,,,exact,high
USKL_e6c61dbd658e,skill,USKL_e6c61dbd658e,Grep,Q3093370,https://www.wikidata.org/wiki/Q3093370,Grep,,,exact,high
USKL_126237cffb0b,skill,USKL_126237cffb0b,Group Policy,Q263678,https://www.wikidata.org/wiki/Q263678,Group Policy,,,exact,high
USKL_89d9763e93d7,skill,USKL_89d9763e93d7,Gunicorn,Q5618801,https://www.wikidata.org/wiki/Q5618801,Gunicorn,,,exact,high
USKL_e0fef01ad031,skill,USKL_e0fef01ad031,HAProxy,Q5628948,https://www.wikidata.org/wiki/Q5628948,HAProxy,,,exact,high
USKL_0426e7f1f4e5,skill,USKL_0426e7f1f4e5,HFS Plus,Q1071337,https://www.wikidata.org/wiki/Q1071337,HFS Plus,,,exact,high
USKL_4d1a8202cdf4,skill,USKL_4d1a8202cdf4,HP 3000,Q1259157,https://www.wikidata.org/wiki/Q1259157,HP 3000,,,exact,high
USKL_e2d3319cf264,skill,USKL_e2d3319cf264,HP BASIC,Q5635639,https://www.wikidata.org/wiki/Q5635639,HP BASIC,,,exact,high
USKL_f3bdcb52a8e8,skill,USKL_f3bdcb52a8e8,HP OpenView,Q515316,https://www.wikidata.org/wiki/Q515316,HP OpenView,,,exact,high
USKL_aa6066fd1590,skill,USKL_aa6066fd1590,HP Web Jetadmin,Q3177794,https://www.wikidata.org/wiki/Q3177794,Jetadmin,,,alias,medium
USKL_ba89d43589bd,skill,USKL_ba89d43589bd,HP-UX,Q847593,https://www.wikidata.org/wiki/Q847593,HP-UX,,,exact,high
USKL_c2d399cb393c,skill,USKL_c2d399cb393c,HTML Application,Q1566078,https://www.wikidata.org/wiki/Q1566078,HTML Application,,,exact,high
USKL_e37f3061662c,skill,USKL_e37f3061662c,HTML Components,Q5636096,https://www.wikidata.org/wiki/Q5636096,HTML Components,,,exact,high
USKL_540beec04038,skill,USKL_540beec04038,HTML5,Q2053,https://www.wikidata.org/wiki/Q2053,HTML5,,,exact+csv_seed,high
USKL_d36575084641,skill,USKL_d36575084641,HackerOne,Q22022648,https://www.wikidata.org/wiki/Q22022648,HackerOne,,,exact,high
USKL_4cd9df48fdf0,skill,USKL_4cd9df48fdf0,Hardening,Q5655896,https://www.wikidata.org/wiki/Q5655896,Hardening,,,exact,high
USKL_91ef14c21b65,skill,USKL_91ef14c21b65,Hazelcast,Q17021540,https://www.wikidata.org/wiki/Q17021540,Hazelcast,,,exact,high
USKL_914376eead60,skill,USKL_914376eead60,Hiera,Q12900261,https://www.wikidata.org/wiki/Q12900261,Hiera,,,exact,high
USKL_4e7cadedf811,skill,USKL_4e7cadedf811,Highcharts,Q22908888,https://www.wikidata.org/wiki/Q22908888,Highcharts,,,exact,high
USKL_38f895274ed8,skill,USKL_38f895274ed8,HyperACCESS,Q1516517,https://www.wikidata.org/wiki/Q1516517,HyperACCESS,,,exact,high
USKL_da094068f2b6,skill,USKL_da094068f2b6,Hystrix,Q403549,https://www.wikidata.org/wiki/Q403549,Hystrix,,,exact,high
USKL_0ca13d854328,skill,USKL_0ca13d854328,IBM Bluemix,Q18378690,https://www.wikidata.org/wiki/Q18378690,IBM Bluemix,,,exact,high
USKL_d7862f8295d6,skill,USKL_d7862f8295d6,IBM DFSMS,Q28871078,https://www.wikidata.org/wiki/Q28871078,DFSMS,,,alias,medium
USKL_84a234f7c7f7,skill,USKL_84a234f7c7f7,IBM Informix-4GL,Q2816938,https://www.wikidata.org/wiki/Q2816938,IBM Informix-4GL,,,exact,high
USKL_9c40cc48be50,skill,USKL_9c40cc48be50,IBM Lotus Symphony,Q259201,https://www.wikidata.org/wiki/Q259201,IBM Lotus Symphony,,,exact,high
USKL_b60b1c901b7c,skill,USKL_b60b1c901b7c,IBM OMEGAMON,Q5968908,https://www.wikidata.org/wiki/Q5968908,IBM OMEGAMON,,,exact,high
USKL_4867c48d4524,skill,USKL_4867c48d4524,IBM Parallel Sysplex,Q358927,https://www.wikidata.org/wiki/Q358927,IBM Parallel Sysplex,,,exact,high
USKL_a0eebd0632fc,skill,USKL_a0eebd0632fc,IBM SQL/DS,Q5969010,https://www.wikidata.org/wiki/Q5969010,IBM SQL/DS,,,exact,high
USKL_b82f31a5dd63,skill,USKL_b82f31a5dd63,IBM Spufi,Q1604254,https://www.wikidata.org/wiki/Q1604254,IBM Spufi,,,exact,high
USKL_7654564b3d21,skill,USKL_7654564b3d21,IBM VisualAge,Q1370704,https://www.wikidata.org/wiki/Q1370704,VisualAge,,,alias,medium
USKL_c0bcee8000db,skill,USKL_c0bcee8000db,ICEfaces,Q1653245,https://www.wikidata.org/wiki/Q1653245,ICEfaces,,,exact,high
USKL_c836ca805dbe,skill,USKL_c836ca805dbe,IDoc,Q5970139,https://www.wikidata.org/wiki/Q5970139,IDoc,,,exact,high
USKL_85943e922ee4,skill,USKL_85943e922ee4,IEFBR14,Q1653463,https://www.wikidata.org/wiki/Q1653463,IEFBR14,,,exact,high
USKL_3e40d955848e,skill,USKL_3e40d955848e,IP Multimedia Subsystem,Q1140664,https://www.wikidata.org/wiki/Q1140664,IP Multimedia Subsystem,,,exact,high
USKL_e26bf6283172,skill,USKL_e26bf6283172,IPython,Q2659957,https://www.wikidata.org/wiki/Q2659957,IPython,,,exact,high
USKL_a2ab16cb218d,skill,USKL_a2ab16cb218d,IRIX,Q627611,https://www.wikidata.org/wiki/Q627611,IRIX,,,exact,high
USKL_4d4d3513e9bb,skill,USKL_4d4d3513e9bb,Icinga,Q3499542,https://www.wikidata.org/wiki/Q3499542,Icinga,,,exact,high
USKL_d9ffee4cc1ed,skill,USKL_d9ffee4cc1ed,Icinga2,Q3499542,https://www.wikidata.org/wiki/Q3499542,Icinga,,,alias,medium
USKL_cef24d83a699,skill,USKL_cef24d83a699,Image Server,Q123964697,https://www.wikidata.org/wiki/Q123964697,ArcGIS Image Server,,,alias,medium
USKL_49a4fd22f892,skill,USKL_49a4fd22f892,Imperva,Q6007092,https://www.wikidata.org/wiki/Q6007092,Imperva,,,exact,high
USKL_6abec9feaf77,skill,USKL_6abec9feaf77,IndexedDB,Q125176,https://www.wikidata.org/wiki/Q125176,Indexed Database API,,,alias,medium
USKL_e721a1b2c8fc,skill,USKL_e721a1b2c8fc,Indexer,Q6019134,https://www.wikidata.org/wiki/Q6019134,Indexer,,,exact,high
USKL_b5bec452b6d3,skill,USKL_b5bec452b6d3,Infinispan,Q18152516,https://www.wikidata.org/wiki/Q18152516,Infinispan,,,exact,high
USKL_148fd8a5b33c,skill,USKL_148fd8a5b33c,InfluxDB,Q28127110,https://www.wikidata.org/wiki/Q28127110,InfluxDB,,,exact,high
USKL_e98efc8f3ca3,skill,USKL_e98efc8f3ca3,Informatica,Q941392,https://www.wikidata.org/wiki/Q941392,Informatica,,,exact,high
USKL_eec54eb75058,skill,USKL_eec54eb75058,InnoDB,Q838388,https://www.wikidata.org/wiki/Q838388,InnoDB,,,exact,high
USKL_7a17404f0cd6,skill,USKL_7a17404f0cd6,Instant Messaging,Q58199,https://www.wikidata.org/wiki/Q58199,instant messaging,,,alias,medium
USKL_a5d0a4281220,skill,USKL_a5d0a4281220,Instantiation,Q437448,https://www.wikidata.org/wiki/Q437448,Instantiation,,,exact,high
USKL_7a0569d03306,skill,USKL_7a0569d03306,IntelliJ IDEA,Q1206660,https://www.wikidata.org/wiki/Q1206660,IntelliJ IDEA,,,exact,high
USKL_51379bc9e5f3,skill,USKL_51379bc9e5f3,Intercom,Q48965215,https://www.wikidata.org/wiki/Q48965215,Intercom,,,exact,high
USKL_80d1f25f7522,skill,USKL_80d1f25f7522,Interface Builder,Q1196601,https://www.wikidata.org/wiki/Q1196601,Interface Builder,,,exact,high
USKL_ee76ad55106e,skill,USKL_ee76ad55106e,Internet Information Services,Q11341,https://www.wikidata.org/wiki/Q11341,Internet Information Services,,,exact,high
USKL_79bbb6b6e85a,skill,USKL_79bbb6b6e85a,Internetwork Operating System,Q753576,https://www.wikidata.org/wiki/Q753576,Cisco IOS,,,alias,medium
USKL_63beae032bc2,skill,USKL_63beae032bc2,Interoperability,Q749647,https://www.wikidata.org/wiki/Q749647,interoperability,,,alias,medium
USKL_3ab8f0a99f0f,skill,USKL_3ab8f0a99f0f,Istio,Q88464464,https://www.wikidata.org/wiki/Q88464464,Istio,,,exact,high
USKL_af1fdd55c9cc,skill,USKL_af1fdd55c9cc,JBoss Developer Studio,Q1099065,https://www.wikidata.org/wiki/Q1099065,JBoss Developer Studio,,,exact,high
USKL_08f4a2194bb7,skill,USKL_08f4a2194bb7,JBoss Messaging,Q6107819,https://www.wikidata.org/wiki/Q6107819,JBoss Messaging,,,exact,high
USKL_ff2ec14f1b72,skill,USKL_ff2ec14f1b72,JBoss Seam,Q923560,https://www.wikidata.org/wiki/Q923560,JBoss Seam,,,exact,high
USKL_ed3c92467e6b,skill,USKL_ed3c92467e6b,JBuilder,Q795932,https://www.wikidata.org/wiki/Q795932,JBuilder,,,exact,high
USKL_6fc04cf093ad,skill,USKL_6fc04cf093ad,JDeveloper,Q41525,https://www.wikidata.org/wiki/Q41525,JDeveloper,,,exact,high
USKL_dbce0d326c6e,skill,USKL_dbce0d326c6e,JIRA Studio,Q6108249,https://www.wikidata.org/wiki/Q6108249,JIRA Studio,,,exact,high
USKL_d2bf419c5911,skill,USKL_d2bf419c5911,JRuby,Q605718,https://www.wikidata.org/wiki/Q605718,JRuby,,,exact,high
USKL_3bde290e6b71,skill,USKL_3bde290e6b71,JSHint,Q6108931,https://www.wikidata.org/wiki/Q6108931,JSHint,,,exact,high
USKL_35754e21a639,skill,USKL_35754e21a639,JSLint,Q1338047,https://www.wikidata.org/wiki/Q1338047,JSLint,,,exact,high
USKL_b5e244d9a34f,skill,USKL_b5e244d9a34f,JSON,Q2063,https://www.wikidata.org/wiki/Q2063,JSON,,,exact,high
USKL_09bd5280ada8,skill,USKL_09bd5280ada8,JScript,Q553514,https://www.wikidata.org/wiki/Q553514,JScript,,,exact+csv_seed,high
USKL_e16de2905a87,skill,USKL_e16de2905a87,JaCoCo,Q6109486,https://www.wikidata.org/wiki/Q6109486,JaCoCo,,,exact,high
USKL_0878eb317175,skill,USKL_0878eb317175,Jamstack,Q57204236,https://www.wikidata.org/wiki/Q57204236,Jamstack,,,exact,high
USKL_da127027bb79,skill,USKL_da127027bb79,JanusGraph,Q56856628,https://www.wikidata.org/wiki/Q56856628,JanusGraph,,,exact,high
USKL_505f3a01d4e7,skill,USKL_505f3a01d4e7,Jasmine,Q400816,https://www.wikidata.org/wiki/Q400816,Jasmine,,,exact,high
USKL_b8f8724c7814,skill,USKL_b8f8724c7814,Java Advanced Imaging,Q1129895,https://www.wikidata.org/wiki/Q1129895,Java Advanced Imaging,,,exact,high
USKL_4240e80b59db,skill,USKL_4240e80b59db,Java Database Connectivity,Q722772,https://www.wikidata.org/wiki/Q722772,Java Database Connectivity,,,exact+csv_seed,high
USKL_f8c380ad63e4,skill,USKL_f8c380ad63e4,Java Development Kit,Q741303,https://www.wikidata.org/wiki/Q741303,Java Development Kit,,,exact,high
USKL_2ca36500f24b,skill,USKL_2ca36500f24b,Java Development Tools,Q1684185,https://www.wikidata.org/wiki/Q1684185,Java Development Tools,,,exact,high
USKL_cb5df5d5c2d8,skill,USKL_cb5df5d5c2d8,Java Foundation Classes,Q957782,https://www.wikidata.org/wiki/Q957782,Java Foundation Classes,,,exact,high
USKL_9edfd5ac420e,skill,USKL_9edfd5ac420e,Java Media Framework,Q1684192,https://www.wikidata.org/wiki/Q1684192,Java Media Framework,,,exact,high
USKL_7865146121c0,skill,USKL_7865146121c0,Java Runtime Environment,Q1504505,https://www.wikidata.org/wiki/Q1504505,Java Runtime Environment,,,exact,high
USKL_0abb6821811e,skill,USKL_0abb6821811e,Java Web Start,Q33079,https://www.wikidata.org/wiki/Q33079,Java Web Start,,,exact,high
USKL_052a06c51cd6,skill,USKL_052a06c51cd6,JavaBeans,Q259322,https://www.wikidata.org/wiki/Q259322,JavaBeans,,,exact,high
USKL_8a581c13e874,skill,USKL_8a581c13e874,JavaFX,Q2270514,https://www.wikidata.org/wiki/Q2270514,JavaFX,,,exact,high
USKL_ef86b59227f6,skill,USKL_ef86b59227f6,JavaMail,Q772456,https://www.wikidata.org/wiki/Q772456,Jakarta Mail,,,alias,medium
USKL_a2d494c364ee,skill,USKL_a2d494c364ee,JavaServer Faces,Q729427,https://www.wikidata.org/wiki/Q729427,Jakarta Faces,,,alias,medium
USKL_80223c61faf2,skill,USKL_80223c61faf2,JavaServer Pages,Q183169,https://www.wikidata.org/wiki/Q183169,Jakarta Server Pages,,,alias,medium
USKL_0cb401bce0bb,skill,USKL_0cb401bce0bb,Javadoc,Q1413077,https://www.wikidata.org/wiki/Q1413077,Javadoc,,,exact,high
USKL_12a6e20bcbed,skill,USKL_12a6e20bcbed,Jetty,Q1085688,https://www.wikidata.org/wiki/Q1085688,Jetty,,,exact,high
USKL_4959384863ac,skill,USKL_4959384863ac,JiBX,Q1688838,https://www.wikidata.org/wiki/Q1688838,JiBX,,,exact,high
USKL_2b306346b1ff,skill,USKL_2b306346b1ff,Junos,Q4041744,https://www.wikidata.org/wiki/Q4041744,Junos,,,exact,high
USKL_23fff3eae168,skill,USKL_23fff3eae168,Jython,Q1053999,https://www.wikidata.org/wiki/Q1053999,Jython,,,exact,high
USKL_9990c544cf4d,skill,USKL_9990c544cf4d,Kaldi,Q17045101,https://www.wikidata.org/wiki/Q17045101,Kaldi,,,exact,high
USKL_e19b17a1a732,skill,USKL_e19b17a1a732,Kalido,Q16995570,https://www.wikidata.org/wiki/Q16995570,Kalido,,,exact,high
USKL_e8fde6dd10a0,skill,USKL_e8fde6dd10a0,Kaspersky Anti-Virus,Q1043518,https://www.wikidata.org/wiki/Q1043518,Kaspersky Anti-Virus,,,exact,high
USKL_52299dbc30f0,skill,USKL_52299dbc30f0,Kentico,Q1739065,https://www.wikidata.org/wiki/Q1739065,Kentico,,,exact,high
USKL_8dbf3c7c8ff1,skill,USKL_8dbf3c7c8ff1,Kerberos,Q352066,https://www.wikidata.org/wiki/Q352066,Kerberos,,,exact,high
USKL_1427e43c2389,skill,USKL_1427e43c2389,Kernel-Mode Driver Framework,Q10851258,https://www.wikidata.org/wiki/Q10851258,Kernel-Mode Driver Framework,,,exact,high
USKL_42c156e66381,skill,USKL_42c156e66381,Keychain,Q250173,https://www.wikidata.org/wiki/Q250173,Keychain,,,exact,high
USKL_e269e5b101cf,skill,USKL_e269e5b101cf,KiXtart,Q1477376,https://www.wikidata.org/wiki/Q1477376,KiXtart,,,exact,high
USKL_5ab39fb949c2,skill,USKL_5ab39fb949c2,Knockout.js,Q1100240,https://www.wikidata.org/wiki/Q1100240,Knockout.js,,,exact,high
USKL_68793291314c,skill,USKL_68793291314c,Knowledge Management Software,Q73908613,https://www.wikidata.org/wiki/Q73908613,Knowmax,,,alias,medium
USKL_3aea6fb64654,skill,USKL_3aea6fb64654,Knowledge-Based Systems,Q39075939,https://www.wikidata.org/wiki/Q39075939,Knowledge-Based Systems,,,exact,high
USKL_2e2c5bd7c5a6,skill,USKL_2e2c5bd7c5a6,Kohana,Q2449047,https://www.wikidata.org/wiki/Q2449047,Kohana,,,exact,high
USKL_69d038381e46,skill,USKL_69d038381e46,LANSA,Q6711282,https://www.wikidata.org/wiki/Q6711282,LANSA,,,exact,high
USKL_cf805b016122,skill,USKL_cf805b016122,LDAP Admin,Q28127124,https://www.wikidata.org/wiki/Q28127124,LDAP Admin,,,exact,high
USKL_838196df54fa,skill,USKL_838196df54fa,Laravel,Q13634357,https://www.wikidata.org/wiki/Q13634357,Laravel,,,exact+csv_seed,high
USKL_9b39c1e8a348,skill,USKL_9b39c1e8a348,Lauterbach,Q250268,https://www.wikidata.org/wiki/Q250268,Lauterbach,,,exact,high
USKL_fb8814669a29,skill,USKL_fb8814669a29,Leap Motion,Q6509916,https://www.wikidata.org/wiki/Q6509916,Leap Motion,,,exact,high
USKL_9c4d4712e02e,skill,USKL_9c4d4712e02e,Linden Scripting Language,Q1185543,https://www.wikidata.org/wiki/Q1185543,Linden Scripting Language,,,exact,high
USKL_1cae0ce6a911,skill,USKL_1cae0ce6a911,Linux Security Modules,Q2550704,https://www.wikidata.org/wiki/Q2550704,Linux Security Modules,,,exact,high
USKL_70b13d324b4f,skill,USKL_70b13d324b4f,Linux Virtual Server,Q1827146,https://www.wikidata.org/wiki/Q1827146,Linux Virtual Server,,,exact,high
USKL_219ba3a1d5bc,skill,USKL_219ba3a1d5bc,Liquibase,Q17097280,https://www.wikidata.org/wiki/Q17097280,Liquibase,,,exact,high
USKL_ea0183278e12,skill,USKL_ea0183278e12,Litespeed,Q6647807,https://www.wikidata.org/wiki/Q6647807,Litespeed,,,exact,high
USKL_91661c610d15,skill,USKL_91661c610d15,Lodash,Q24033787,https://www.wikidata.org/wiki/Q24033787,Lodash,,,exact,high
USKL_29e98edbb77e,skill,USKL_29e98edbb77e,Log4j,Q286923,https://www.wikidata.org/wiki/Q286923,Log4j,,,exact,high
USKL_78952a43c664,skill,USKL_78952a43c664,Logical Volume Manager,Q6667482,https://www.wikidata.org/wiki/Q6667482,Logical Volume Manager,,,exact,high
USKL_00c4600efaed,skill,USKL_00c4600efaed,Logstash,Q17620247,https://www.wikidata.org/wiki/Q17620247,Logstash,,,exact,high
USKL_28f8eb432213,skill,USKL_28f8eb432213,LotusScript,Q3260092,https://www.wikidata.org/wiki/Q3260092,LotusScript,,,exact,high
USKL_1ba887abed93,skill,USKL_1ba887abed93,LynxOS,Q1878937,https://www.wikidata.org/wiki/Q1878937,LynxOS,,,exact,high
USKL_c3d54baf7c01,skill,USKL_c3d54baf7c01,MAMP,Q2125478,https://www.wikidata.org/wiki/Q2125478,MAMP,,,exact,high
USKL_05945783de39,skill,USKL_05945783de39,MITRE ATT&CK Framework,Q104434300,https://www.wikidata.org/wiki/Q104434300,Mitre ATT&CK,,,alias,medium
USKL_001e01c06b74,skill,USKL_001e01c06b74,MIVA Script,Q3026464,https://www.wikidata.org/wiki/Q3026464,MIVA Script,,,exact,high
USKL_b61252e4e5cc,skill,USKL_b61252e4e5cc,MODX,Q74452,https://www.wikidata.org/wiki/Q74452,MODX,,,exact,high
USKL_84e4d3e9481e,skill,USKL_84e4d3e9481e,MQX,Q6717408,https://www.wikidata.org/wiki/Q6717408,MQX,,,exact,high
USKL_a4cb6491b8f4,skill,USKL_a4cb6491b8f4,MSBuild,Q2065919,https://www.wikidata.org/wiki/Q2065919,MSBuild,,,exact,high
USKL_e0989169d7a0,skill,USKL_e0989169d7a0,Mac Defender,Q941302,https://www.wikidata.org/wiki/Q941302,Mac Defender,,,exact,high
USKL_ed2e64310303,skill,USKL_ed2e64310303,MapInfo Professional,Q64189,https://www.wikidata.org/wiki/Q64189,MapInfo,,,alias,medium
USKL_bdb7f0e07aa7,skill,USKL_bdb7f0e07aa7,Mapbox,Q17068357,https://www.wikidata.org/wiki/Q17068357,Mapbox,,,exact,high
USKL_1cb92d9873bd,skill,USKL_1cb92d9873bd,Markup Languages,Q85417732,https://www.wikidata.org/wiki/Q85417732,Markup Languages: Theory and Practice,,,alias,medium
USKL_46c4f14b6cec,skill,USKL_46c4f14b6cec,Matterport,Q107520260,https://www.wikidata.org/wiki/Q107520260,Matterport,,,exact,high
USKL_a39953ba1efe,skill,USKL_a39953ba1efe,MaxDB,Q2143312,https://www.wikidata.org/wiki/Q2143312,MaxDB,,,exact,high
USKL_c47680bfdfc4,skill,USKL_c47680bfdfc4,MediaWiki,Q19368816,https://www.wikidata.org/wiki/Q19368816,MediaWiki,,,exact,high
USKL_ac38df4833fa,skill,USKL_ac38df4833fa,Memcached,Q306661,https://www.wikidata.org/wiki/Q306661,Memcached,,,exact,high
USKL_48320427a553,skill,USKL_48320427a553,Mercurial,Q476543,https://www.wikidata.org/wiki/Q476543,Mercurial,,,exact,high
USKL_8dbce241f216,skill,USKL_8dbce241f216,Micro Focus,Q1931458,https://www.wikidata.org/wiki/Q1931458,Micro Focus International,,,alias,medium
USKL_f76ecc14fbd0,skill,USKL_f76ecc14fbd0,MicroC/OS-II,Q1140614,https://www.wikidata.org/wiki/Q1140614,MicroC/OS-II,,,exact,high
USKL_ecc06a468db8,skill,USKL_ecc06a468db8,Microcode,Q123895713,https://www.wikidata.org/wiki/Q123895713,Microcode,,,exact,high
USKL_77221d0c7d1b,skill,USKL_77221d0c7d1b,Microsoft App-V,Q1665339,https://www.wikidata.org/wiki/Q1665339,Microsoft App-V,,,exact,high
USKL_16342ffac48f,skill,USKL_16342ffac48f,Azure,Q401091,https://www.wikidata.org/wiki/Q401091,Azure,,,exact,high
USKL_af0e149b0f70,skill,USKL_af0e149b0f70,Microsoft Cluster Server,Q4215987,https://www.wikidata.org/wiki/Q4215987,Microsoft Cluster Server,,,exact,high
USKL_5f37700d9cf6,skill,USKL_5f37700d9cf6,Microsoft Deployment Toolkit,Q1420900,https://www.wikidata.org/wiki/Q1420900,Microsoft Deployment Toolkit,,,exact,high
USKL_14c9f5578987,skill,USKL_14c9f5578987,Microsoft Enterprise Library,Q6840128,https://www.wikidata.org/wiki/Q6840128,Microsoft Enterprise Library,,,exact,high
USKL_f9645d0c50bc,skill,USKL_f9645d0c50bc,Microsoft File Compare,Q2985720,https://www.wikidata.org/wiki/Q2985720,FC,,,alias,medium
USKL_7632bd90454d,skill,USKL_7632bd90454d,Microsoft Forefront,Q2312791,https://www.wikidata.org/wiki/Q2312791,Microsoft Forefront,,,exact,high
USKL_6a1b079a3800,skill,USKL_6a1b079a3800,Microsoft Management Console,Q731135,https://www.wikidata.org/wiki/Q731135,Microsoft Management Console,,,exact,high
USKL_eaeac8178082,skill,USKL_eaeac8178082,Microsoft MapPoint,Q1853389,https://www.wikidata.org/wiki/Q1853389,Microsoft MapPoint,,,exact,high
USKL_acabe7cb9b4f,skill,USKL_acabe7cb9b4f,Microsoft Operations Manager,Q202861,https://www.wikidata.org/wiki/Q202861,System Center Operations Manager,,,alias,medium
USKL_cccf5c89c8e8,skill,USKL_cccf5c89c8e8,Microsoft Security Essentials,Q51707,https://www.wikidata.org/wiki/Q51707,Microsoft Security Essentials,,,exact,high
USKL_fa4a34278add,skill,USKL_fa4a34278add,Microsoft Stream,Q30694375,https://www.wikidata.org/wiki/Q30694375,Microsoft Stream,,,exact,high
USKL_3db200a60b00,skill,USKL_3db200a60b00,Microsoft UI Automation,Q3547212,https://www.wikidata.org/wiki/Q3547212,UI Automation,,,alias,medium
USKL_c6ac851dde0b,skill,USKL_c6ac851dde0b,Microsoft WebMatrix,Q1969827,https://www.wikidata.org/wiki/Q1969827,Microsoft WebMatrix,,,exact,high
USKL_1769ee918055,skill,USKL_1769ee918055,Microsoft Windows CE,Q488244,https://www.wikidata.org/wiki/Q488244,Windows Embedded Compact,,,alias,medium
USKL_a8be23550106,skill,USKL_a8be23550106,Mirth Connect,Q6874730,https://www.wikidata.org/wiki/Q6874730,Mirth Connect,,,exact,high
USKL_71508245b936,skill,USKL_71508245b936,Mitel,Q1957521,https://www.wikidata.org/wiki/Q1957521,Mitel,,,exact,high
USKL_4750fa627344,skill,USKL_4750fa627344,MobX,Q115570779,https://www.wikidata.org/wiki/Q115570779,MobX,,,exact,high
